id,createdAt,state,categoryId,categoryName,latitude,longitude,replacingText,firstPictureUrl,nearest_segment_id,nearest_segment_name,distance_to_bike_path_meters,is_cycling_related,is_cycling_related_regex,is_cycling_related_llm,subcategory,llm_confidence,explanation_de,score_keywords,score_penalty,score_distance,score_category,score_corridor,score_state,score_recency,confidence_score,cyclist_impact_label
6635,2026-04-11T10:26:20.147+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.09484513420089,8.224741816520693,"Zum wiederholten Mal ist wieder vor der Grundschule Bümmerstede Müll abgeladen worden. Es ist schon zum Verzweiflen. Auch wenn nach Meldungen durch Bewohner von Bümmerstede durch die Stadt der Müll abtransportiert wird, ändert sich nichts. Ich habe den Eindruck, dass die Anwohner sich bestärkt fühlen, den Inrat abzuladen, weil es ja immer wieder abtransportiert wird.
Es müssten die Anwohner behördlicherseits angesprochen und darauf hingewiesen werden, dass dort kein Müll abgeladen werden darf und der Abtransport viel Geld kostet!",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/e4566ebc-2e9b-4b23-b49e-37987182f510_1775903180148_flaw_reporter_report_picture.png,23841035,Heidschnuckenweg,238.03,False,False,False,unrelated,0.8,Wilde Müllkippen vor einer Grundschule sind ein allgemeines Problem der Müllentsorgung und nicht spezifisch radverkehrsbezogen.,0,-45,0,0,0,-20,0,0,Not cycling-specific
6638,2026-04-11T18:19:48.965+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.092574,8.212828,"Auf der Bümmersteder Tredde, zwischen HsNr 3 und HsNr 9 wurde vor geraumer Zeit ein Schrottwohnwagen abgestellt. 
Fahrzeug ist ohne Zulassung, uralt, stark beschädigt und bis unter die Decke mit Abfällen aller Art befüllt. 
Da es sich hierbei ganz offensichtlich um eine Verkehrsgefährdung, als auch um eine illegale Abfallentsorgung handelt, möchte ich den Vorgang hiermit melden. 
",,441543884,Sandkruger Straße,32.31,False,True,False,unrelated,0.8,"Ein schrottiger, mit Abfällen gefüllter Wohnwagen, der als Verkehrsgefährdung und illegale Abfallentsorgung gemeldet wird, ist ein allgemeines Problem und nicht spezifisch radverkehrsbezogen.",0,-45,10,15,0,-15,0,0,Not cycling-specific
6643,2026-04-12T16:44:24.285+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.171285,8.191447,"Brookweg 26 Auf dem Parkstreifen steht ein pink-schwarzer PKW mit abgemeldetem Kennzeichen
",,1302143147,Brookweg,15.55,False,False,False,unrelated,0.8,Ein abgemeldetes Fahrzeug auf einem Parkstreifen ist ein allgemeines Parkplatzproblem und nicht spezifisch radverkehrsbezogen.,0,-45,20,15,0,-15,0,0,Not cycling-specific
6647,2026-04-13T06:12:28.743+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.141119,8.184591,Loch im Asphalt! Führt zu erhöhtem Lärm.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/292ae89e-bcfd-4935-a79c-ea08dc5126b4_1776060748744_flaw_reporter_report_picture.png,1414673065,,9.23,True,True,True,pothole_damage,0.9,Ein Loch im Asphalt auf einer Straße kann Radfahrer beeinträchtigen und zu Schäden führen.,50,0,35,15,0,-15,0,85,Confirmed cycling issue
6651,2026-04-13T06:44:47.571+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.151385,8.198026,"Standort: Familie-Mechau-Straße (fehlt immer noch in der Straßenliste): Seit Tagen liegen Glasscherben von Flaschen auf dem Gehweg und der Straße. Gefahr für Radfahrer, Autos und Fußgänger.",,737009833,,10.83,True,True,True,glass_debris,0.95,Glasscherben auf Gehwegen und Straßen stellen eine Gefahr für Radfahrer dar.,50,0,20,15,0,-15,0,70,Confirmed cycling issue
6652,2026-04-13T07:13:42.293+00:00,NOT_RESPONSIBLE,6,Ampel 🚦 ,53.146576,8.221068,"Standort: Kreuzung Neue Donnerschweer Straße 30/Karlstraße: An der Ampelanlage funktioniert der Sehbehindertenknopf (wenn man die Karlstraße quert) nicht mehr. Blinde erhalten kein akkustisches Signal mehr wenn die Ampel grün ist. Es ist nicht an allen Sehbehindertenknöpfen an der Kreuzung, sondern nur wenn man die Karlstraße quert. Direkt an der Kreuzung ist eine Augenarztpraxis mit sehbehinderten und blinden Patienten, die am Stock gehen und für die es lebensgefährlich ist, wenn die akkustische Funktion defekt ist.",,1420135802,,8.17,False,True,False,unrelated,0.8,"Die Meldung betrifft einen defekten Sehbehindertenknopf an einer Ampel, was primär Fußgänger und nicht Radfahrer betrifft.",0,-45,35,15,0,-15,0,0,Not cycling-specific
6657,2026-04-13T09:43:11.040+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.139246,8.163135,"Moin, vor dem Haus der GSG, auf dem öffentlichen Parkplatz, stehen zwei PKW ohne Kennzeichen. Diese sind abgemeldet, zumindest haben die Fahrzeuge kein Kennzeichnen. Es ist aber an einem Auto der Fahrgestellnummer und Abgasplakette zu erkennen. Es handelt sich um einen: 1) blauen Ford Fiesta 2) silbernen Nissan Micra. Beide Fahrzeuge stehen schon unberührt seit 6 Wochen auf dem Parkplatz. Wir bitten im Namen der parkplatzsuchenden Mieter um Entsorgung. Freundliche Grüße GSG OLDENBURG Bau- und Wohngesellschaft mbH",,1426240404,,30.37,False,False,False,unrelated,0.85,Abgemeldete Fahrzeuge auf einem öffentlichen Parkplatz sind ein allgemeines Ordnungsproblem und nicht spezifisch radfahrbezogen.,0,-45,10,15,0,-15,0,0,Not cycling-specific
6658,2026-04-13T10:09:06.361+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.094856,8.22838,"Vor der Bümmersteder Tredde Nr. 9 steht seit ca. 14 Tagen ein abgemeldeter Wohnwagen, der auch noch zugemüllt ist. Tür ist auch offen. ",,23841035,Heidschnuckenweg,126.86,False,False,False,unrelated,0.85,"Ein abgemeldeter und vermüllter Wohnwagen auf öffentlichem Grund ist ein allgemeines Ordnungsproblem, das nicht primär Radfahrer betrifft.",0,-45,0,15,0,-15,0,0,Not cycling-specific
6660,2026-04-13T11:07:56.668+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.1088321,8.2238066,Hinter den Glascontainern Müllhalde,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/dca5f705-783b-4c75-a842-318315cbfa6b_1776078476669_flaw_reporter_report_picture.png,284976234,Klingenbergstraße,7.96,False,False,False,unrelated,0.9,Eine wilde Müllkippe hinter Glascontainern ist ein allgemeines Umweltproblem und nicht spezifisch radfahrbezogen.,0,-45,35,0,0,10,0,0,Not cycling-specific
6663,2026-04-13T11:59:30.706+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.18290541344808,8.231275677680971,"Wilhelmshavener Heerstraße Ecke Ekernstrasse, Stadtauswärts

Schlagloch 40 cm Durchmesser 
10 cm tief

Genau auf der rechten Reifenspur. Als aus der Ekernstrasse auffahrendes Auto knallt man da jedesmal rein, da aus der auffahrenden Richtung nicht sichtbar",,184708979,,6.79,True,False,True,pothole_damage,0.95,"Ein großes Schlagloch auf der Fahrbahn, insbesondere auf der Reifenspur, stellt eine erhebliche Gefahr für Radfahrer dar.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6665,2026-04-13T13:03:51.512+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.130008,8.247157,"Gegenüber Warnsweg 47 war am 29.1.2026 ein Wasserrohrbruch. Bei Frost und vereister Fahrbahn wurde die Ltg. am gleichen Tag repariert. Allerdings wurde die Fahrbahn nicht geschnitten und anschließend gepflastert, sondern nur mit Sand aufgefüllt. Jetzt reißt dort die Asphalt Fahrbahn immer mehr.
Das müsste sich die Wegeaufsicht ansehen und eine fachgerechten Reparatur veranlassen.",,23898137,,200.71,True,True,True,pothole_damage,0.9,"Eine unsachgemäß reparierte Fahrbahn nach einem Wasserrohrbruch, die zu Rissen im Asphalt führt, beeinträchtigt die Radwegeoberfläche.",50,0,0,15,0,-15,0,50,Likely cycling issue
6671,2026-04-13T14:49:00.960+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.124739,8.252779,"Parksituation.

Die Parkverbotszonen sind ständig beparkt und machen ein durchkommen teilweise unmöglich. Geringe Abstände der parkenden Autos, Vandalismus bei den Schildern ( abgebrochen oder liegen im Graben) und ggf. wurden auch welche versetzt

Bitte
Prüfen ",,1410325234,,190.95,True,True,True,illegal_parking_obstruction,0.9,Ständig zugeparkte Parkverbotszonen und geringe Abstände von parkenden Autos können Radwege blockieren oder gefährlich machen.,50,0,0,15,0,-15,0,50,Likely cycling issue
6676,2026-04-13T23:21:12.410+00:00,NOT_RESPONSIBLE,4,Verkehrszeichen ⚠️  ,53.1268062158819,8.209080398082735,Unnützes Verkehrszeichen: 50er Begrenzung innerorts. Steht mitten auf Radweg,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/542141cf-bbcd-4232-8963-8353837522a2_1776122472411_flaw_reporter_report_picture.png,4866433,,7.47,True,True,True,signage_detours,0.95,"Ein Verkehrszeichen, das mitten auf einem Radweg steht, ist eine direkte Behinderung und Gefährdung für Radfahrer.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6677,2026-04-14T06:47:57.524+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.13287571129655,8.15523297735216,"Am Bloherfelder Wasserzug liegen mind. 2 Teppiche in Müllsäcken. An der Stelle, wo sich die Fußwege kreuzen.",,23067503,,1.55,False,False,False,unrelated,0.85,Teppiche in Müllsäcken an einer Wegkreuzung sind ein allgemeines Müllproblem und nicht spezifisch radfahrbezogen.,0,-45,35,0,0,10,0,0,Not cycling-specific
6680,2026-04-14T08:50:25.988+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.151076,8.232821,"Dort ist ein großes Schlagloch, direkt vor den Garagen. ",,15023530,Sonnenkampstraße,93.18,True,True,True,pothole_damage,0.9,"Ein großes Schlagloch vor Garagen kann Radfahrer gefährden, wenn es auf der Fahrbahn liegt, die auch von Radfahrern genutzt wird.",50,0,0,15,0,-15,0,50,Likely cycling issue
6684,2026-04-14T10:29:37.249+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.10156,8.229112,Der eckiger Gully auf der Straße ist stark abgesackt. ,,23750820,,115.12,True,False,True,pothole_damage,0.9,"Ein abgesackter Gully auf der Straße stellt eine Gefahr für Radfahrer dar, da er zu Stürzen führen kann.",50,0,0,15,0,-15,0,50,Likely cycling issue
6694,2026-04-15T06:46:47.181+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.141114,8.19223,"Der Regenwassergully vor Haus Nr. 30 am Prinzessinweg Nr. 30 ist wieder einmal verstopft. 
",,4498895,Prinzessinweg,10.74,True,False,True,other_cycling,0.8,"Ein verstopfter Regenwassergully kann zu Wasseransammlungen auf Radwegen führen, was die Befahrbarkeit beeinträchtigt.",50,0,20,15,0,-15,0,70,Confirmed cycling issue
6698,2026-04-15T10:45:39.585+00:00,NOT_RESPONSIBLE,10,Privates Grün an Straßen 🌲,53.145151,8.176203,"In dem Wendehammer sind die absoluten Halteverbotschilder alle mit grün bewachsenen und somit nicht wirklich erkenntlich. Ich bitte einmal darum, diese vom Grünen zu befreien. Danke.",,22938860,Quellenweg,31.2,True,True,True,vegetation_block,0.9,"Überwucherte Halteverbotschilder können die Sichtbarkeit von Verkehrsregeln beeinträchtigen, die auch für Radfahrer relevant sind.",50,0,10,15,0,-15,0,60,Likely cycling issue
6699,2026-04-15T10:51:17.098+00:00,NOT_RESPONSIBLE,10,Privates Grün an Straßen 🌲,53.1441,8.186715,"leider den falschen Straßennamen angeklickt Es handelt sich um den wechloyerweg! ID: 6698  in Kategorie: Privates Grün an Straßen 🌲 mit der Beschreibung: In dem Wendehammer sind die absoluten Halteverbotschilder alle mit grün bewachsenen und somit nicht wirklich erkenntlich. Ich bitte einmal darum, diese vom Grünen zu befreien. Danke.",,991666111,Wechloyer Weg,10.06,True,True,True,vegetation_block,0.9,"Die Beschreibung bezieht sich auf nicht erkennbare Halteverbotsschilder aufgrund von Grünbewuchs, was die Verkehrssicherheit beeinträchtigen kann.",50,0,20,15,0,-15,0,70,Confirmed cycling issue
6704,2026-04-15T14:52:38.425+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.100807688607226,8.232117891311647,Bei der Carl-Friedrich-Gauß-Straße wo der Dwaschweg gekreuzt wird sind in Fahrtrichtung Harreweg einige tiefe Straßenschäden. ,,24519422,Dwaschweg,4.34,True,False,True,pothole_damage,0.9,"Die Meldung beschreibt tiefe Straßenschäden an einer Kreuzung, die auch Radfahrer betreffen können.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6707,2026-04-15T16:06:06.624+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.09255509325151,8.213878870010378,"Hier steht ein schrottreifer, unangemeldeter Wohnwagen auf der Bümmersteder Tredde. ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/83c3dfd9-c319-4acc-bfed-d788d459d977_1776269166625_flaw_reporter_report_picture.png,441543884,Sandkruger Straße,87.26,False,False,False,unrelated,0.8,Ein Schrottauto auf einem öffentlichen Parkplatz ist kein spezifisches Radverkehrsproblem.,0,-45,0,0,0,-15,0,0,Not cycling-specific
6710,2026-04-15T19:02:32.046+00:00,NOT_RESPONSIBLE,8,Wilde Müllkippe 🧹,53.117995,8.182359,"Sehr geehrte Damen und Herren,

am Ende des Iltisweges kurz vor der Einmündung Sagersweg hat jemand vor einigen Tagen auf einer Länge von ca. 8m über die komplette Wegesbreite Dachziegelscherben abgeladen. Das birgt große Gefahren für  Tiere; vor allem die zahlreichen Hunde auf diesem beliebten Spazierweg durchs Moor können sich ihre Pfoten an den spitzen und scharfkantigen Scherben, die zum Teil aufrecht stehen, verletzen. Auch Radfahrer müssen nun auf jeden Fall absteigen, da sie schlimm stürzen können und auch die Reifen durchgeschnitten werden von der Scherben. 

Freundliche Grüße

M.Mersmann-Hentzel
",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/409df712-a70a-4fe0-a36c-e86c4894a0ef_1776279752047_flaw_reporter_report_picture.png,22721294,Eichhörnchenweg,257.24,True,True,True,glass_debris,1.0,"Die Meldung beschreibt Dachziegelscherben auf einem Weg, die eine erhebliche Gefahr für Radfahrer und Fußgänger darstellen.",50,0,0,0,0,-15,0,35,Possibly affects cyclists
6715,2026-04-16T08:28:51.998+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.145746,8.208982,"Gegenüber: Einfahrt zum großen, öffentlichen Parkplatz ist noch nicht wieder gepflastert. Ist damals wegen Baustelle Peterstrasse 39 geteert worden. Baustelle ist aber schon länger fertig. ",,28513494,,109.18,True,False,True,pothole_damage,0.8,"Eine nicht wieder gepflasterte Einfahrt nach einer Baustelle kann eine Unebenheit darstellen, die Radfahrer beeinträchtigt.",50,0,0,15,0,-15,0,50,Likely cycling issue
6717,2026-04-16T10:33:25.424+00:00,NOT_RESPONSIBLE,10,Privates Grün an Straßen 🌲,53.171488,8.24602,im Schellsteder Weg 99 ist der Graben verstopft. ,,22660798,,94.25,False,False,False,unrelated,0.7,Ein verstopfter Graben ist ein allgemeines Infrastrukturproblem und nicht spezifisch radverkehrsbezogen.,0,-45,0,15,0,-15,0,0,Not cycling-specific
6720,2026-04-16T13:55:45.937+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.13923129580254,8.190130591392519,"Der gepflasterte Rad- und Fußweg, der als Abkürzung die Gneisenaustraße und die Scharnhorststraße verbindet und parallel zur Autobahn verläuft, ist teilweise extrem holprig, besonders in Richtung Gneisenaustraße. Als Radfahrer muss man sehr stark abbremsen und auch für Fußgänger kann das im Dunkeln zur gefährlichen Stolperfalle werden. Vielleicht hier einmal das Pflaster an den betroffenen Stellen (die definitiv nicht zu übersehen sind) hochnehmen und neu verlegen? Danke euch!",,16117185,,2.08,True,True,True,pothole_damage,1.0,"Der Bericht beschreibt einen holprigen Rad- und Fußweg, der eine Gefahr für Radfahrer darstellt.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6724,2026-04-17T06:12:25.351+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.14237127320292,8.219270110130312,"Seit 2 Wochen liegen dort Müllsäcke auf der Grünfläche, die Anwohner stellen anstatt gelber Säcke immer wieder schwarze Säcke raus und die Entsorgungsbetriebe nehmen die nicht mit. Ratten sind dort schon vor Ort gesichtet worden.",,309085263,Rosenstraße,5.15,False,False,False,unrelated,0.7,Müllsäcke auf einer Grünfläche sind ein allgemeines Problem der Müllentsorgung und nicht spezifisch radverkehrsbezogen.,0,-45,35,0,0,-20,0,0,Not cycling-specific
6727,2026-04-17T08:59:02.447+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.133186,8.248787,"Liebe Stadtverwaltung, die Straße Hemmelsbäker Kanalweg am Haus 56 weist erhebliche Straßenschäden auf (siehe Foto). Danke für die Bearbeitung. ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/401363c1-b53e-44b6-995e-dd1146a2573d_1776416342448_flaw_reporter_report_picture.png,23894326,,43.39,True,False,True,pothole_damage,0.9,"Die Meldung beschreibt erhebliche Straßenschäden, die auch Radfahrer betreffen können.",50,0,10,15,0,-15,0,60,Likely cycling issue
6731,2026-04-17T11:55:21.395+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.122068,8.252397,In der Bremer Heerstraße zwischen den Straßen Helmsweg und Ostweg wurde überall Müll hinterlassen. Unter der Autobahnbrücke und dem Standort der Entsorgungcontainer liegt besonders viel Müll. Dort liegt sowohl Restabfall als auch Sperrmüll.,,264094853,,16.07,False,False,False,unrelated,0.7,Müllablagerungen unter einer Autobahnbrücke sind ein allgemeines Problem und nicht spezifisch radverkehrsbezogen.,0,-45,20,0,0,-20,0,0,Not cycling-specific
6735,2026-04-17T19:28:55.192+00:00,CLOSED,8,Wilde Müllkippe 🧹,53.150653,8.216366,"Direkt neben dem ehemaligen Tagesaufenthalt für Wohnungslose, am Durchgang zum Restaurant Kreta an der Ehnernstrasse 2 liegt auf dem Bürgersteig ein blauer stinkender Müllbeutel, der inzwischen aufgeplatzt ist. Ein ekelhafter Anblick.
",,1023244286,Ehnernstraße,11.25,False,False,False,unrelated,0.7,Ein stinkender Müllbeutel auf dem Bürgersteig ist ein allgemeines Hygieneproblem und nicht spezifisch radverkehrsbezogen.,0,-45,20,0,0,-20,0,0,Not cycling-specific
6736,2026-04-18T12:04:00.658+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.143857,8.205179,"Seit einiger Zeit wird der Gehweg direkt vor dem Cafe „Orto“, Steinweg 6, 26122 Oldenburg von den Betreibern und Gästen als Cafeterrasse zweckentfremdet. 
Besonders an Samstagen und bei schönem Wetter muß ich des öfteren als Fußgänger auf die Straße ausweichen, weil der Gehweg vor dem Cafe mit kleinen Tischchen/Hockern und den dazugehörigen Gästen vollgestellt ist. 
Ich habe im letzten Jahr die Angestellten und auch den Chef dort auf den Mißstand hingewiesen, wird aber von dort nicht als dramatisch angesehen -der Fußgänger kann ja um Durchlaß bitten!
Wenn die Stadt-OL den Gehweg dort als Außengastronomie genehmigt hat, muß es aber dort auch eine Regelung und Hinweise für Fußgänger geben (Nähe des Krankenhauses, Rollstuhl- und Rollatornutzer).",,10792046,Steinweg,5.39,True,False,True,illegal_parking_obstruction,0.9,"Die Nutzung des Gehwegs als Cafeterrasse blockiert den Weg für Fußgänger und potenziell auch für Radfahrer, die den Gehweg nutzen müssen.",50,0,35,15,0,-15,0,85,Confirmed cycling issue
6738,2026-04-19T15:06:54.899+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.106605,8.26448,"Schlachthofstr 36 a Auf dem  Seitenstreifen steht ein Landrover ohne Zulassungsplakette, TÜV abgelaufen,           OL-Y 2727",,24882829,,211.71,False,False,False,unrelated,0.8,Ein abgemeldetes Auto auf dem Seitenstreifen ist ein allgemeines Parkproblem und nicht spezifisch radverkehrsbezogen.,0,-45,0,15,0,-15,0,0,Not cycling-specific
6739,2026-04-19T15:59:50.073+00:00,NOT_RESPONSIBLE,3,Straßen  🚧 ,53.188635,8.19036,"Auf dem Geweg hat sich ein Loch gebildet.
Ca. 15 mal 8 cm. Tiefe mind. 30 cm.
Das Loch ist zwischen der Leuchtenburger Str. 84 und 86.
Es besteht die Gefahr darin umzuknicken.
Ob es sich vergrößern kann, kann ich nicht einschätzen. Die Beleuchtung in der Leuchtenburger Str. Ist bekanntlich sehr schwach. ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/1ac5d011-f88f-42e9-8ca6-ead7efba5563_1776614390074_flaw_reporter_report_picture.png,24718318,,207.66,True,True,True,pothole_damage,1.0,Ein Loch im Gehweg stellt eine Stolperfalle dar und ist somit ein Sicherheitsproblem für Radfahrer und Fußgänger.,50,0,0,15,0,-15,0,50,Likely cycling issue
6740,2026-04-19T16:05:45.933+00:00,NOT_RESPONSIBLE,13,Idee einreichen 💭,53.12697187484384,8.16188156604767,"Die Bushaltestelle sollte nicht in einer Kurve sein. Dieses führte in der Vergangenheit, trotz 30er Zone, bereits zu einigen brenzligen Situationen. Jetzt kann man in der Baupläne noch einen besseren Standort finden. Dankeschön. Viele Grüße Elke Hedemann ",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/d803ab3e-280a-43cc-bdf9-6a6fc75c8c83_1776614745933_flaw_reporter_report_picture.png,1312622137,,100.44,False,False,False,unrelated,0.7,Die Platzierung einer Bushaltestelle ist ein Problem der öffentlichen Verkehrsmittelplanung und nicht spezifisch radverkehrsbezogen.,0,-45,0,0,0,-15,0,0,Not cycling-specific
